node_id,node_attr,node_uri
162532,"studies on the precise impact of environmental pollutants on human health are difficult to undertake and interpret, because many genetic and environmental factors influence health at the same time and to varying degrees. our chapter in the amap report was based on new approaches to describe risks and future needs. in this paper, we will introduce the issues associated with risk assessment of single chemicals, and present suggestions for future studies as well as a summary of lessons learned during the health-related parts of the european union-funded fp7 project arcrisk (arctic health risks: impacts on health in the arctic and europe owing to climate-induced changes in contaminant cycling, 2009-2014; www.arcrisk.eu ).","Studies on the precise impact of environmental pollutants on human health are difficult to undertake and interpret, because many genetic and environmental factors influence health at the same time and to varying degrees. Our chapter in the AMAP report was based on new approaches to describe risks and future needs. In this paper, we will introduce the issues associated with risk assessment of single chemicals, and present suggestions for future studies as well as a summary of lessons learned during the health-related parts of the European Union-funded FP7 project ArcRisk (Arctic Health Risks: Impacts on health in the Arctic and Europe owing to climate-induced changes in contaminant cycling, 2009-2014; www.arcrisk.eu )."
162955,"greenhouse gas-driven global temperature change projections exhibit spatial variations, meaning that certain land areas will experience substantially enhanced or reduced surface warming. it is vital to understand enhanced regional warming anomalies as they locally increase heat-related risks to human health and ecosystems. we argue that tropospheric lapse-rate changes play a key role in shaping the future summer warming pattern around the globe in mid-latitudes and the tropics. we present multiple lines of evidence supporting this finding based on idealized simulations over europe, as well as regional 5 and global climate model ensembles. all simulations consistently show that the vertical distribution of tropospheric summer warming is different in regions characterized by enhanced or reduced surface warming. enhanced warming is projected where lapse-rate changes are small, implying that the surface and the upper troposphere experience similar warming. on the other hand, strong lapse-rate changes cause a concentration of warming in the upper troposphere and reduced warming near the surface. the varying magnitude of lapse-rate changes is governed by the temperature dependence of the moist-adiabatic lapse 10 rate and the available tropospheric humidity. we conclude that tropospheric temperature changes should be considered along with surface processes when assessing the causes of surface warming patterns.","Greenhouse gas-driven global temperature change projections exhibit spatial variations, meaning that certain land areas will experience substantially enhanced or reduced surface warming. It is vital to understand enhanced regional warming anomalies as they locally increase heat-related risks to human health and ecosystems. We argue that tropospheric lapse-rate changes play a key role in shaping the future summer warming pattern around the globe in mid-latitudes and the tropics. We present multiple lines of evidence supporting this finding based on idealized simulations over Europe, as well as regional 5 and global climate model ensembles. All simulations consistently show that the vertical distribution of tropospheric summer warming is different in regions characterized by enhanced or reduced surface warming. Enhanced warming is projected where lapse-rate changes are small, implying that the surface and the upper troposphere experience similar warming. On the other hand, strong lapse-rate changes cause a concentration of warming in the upper troposphere and reduced warming near the surface. The varying magnitude of lapse-rate changes is governed by the temperature dependence of the moist-adiabatic lapse 10 rate and the available tropospheric humidity. We conclude that tropospheric temperature changes should be considered along with surface processes when assessing the causes of surface warming patterns."
163196,journal.pone.0150858,10.1371/journal.pone.0150858
163265,"first nations peoples have a long history of living in australia’s changing climate and a deep knowledge of their traditional estate (‘country’). however, human-induced climate change raises unforeseen risks to the health of first nations peoples—especially in remotely located communities. this includes the torres strait islands, where a local leader asked our torres strait islander co-author, ’we know that you will return to your country—unlike previous researchers. so how can you help with climate change?’ in response, this research describes four core values focused on supporting first nations peoples’ health and wellbeing: co-design, appropriate governance, support for self-determination, and respectfully incorporating indigenous knowledges into health-protective climate initiatives. supporting the health and wellbeing of torres strait islanders to continue living in the remote torres strait islands in a changing climate can enable long-term care for country, maintenance of culture, and a sense of identity for first nations peoples. ensuring these core values are implemented can support the health of present and future generations and will likely be applicable to other first nations communities.","First Nations Peoples have a long history of living in Australia’s changing climate and a deep knowledge of their traditional estate (‘Country’). However, human-induced climate change raises unforeseen risks to the health of First Nations Peoples—especially in remotely located communities. This includes the Torres Strait Islands, where a local leader asked our Torres Strait Islander co-author, ’We know that you will return to your Country—unlike previous researchers. So how can you help with climate change?’ In response, this research describes four core values focused on supporting First Nations Peoples’ health and wellbeing: co-design, appropriate governance, support for self-determination, and respectfully incorporating Indigenous Knowledges into health-protective climate initiatives. Supporting the health and wellbeing of Torres Strait Islanders to continue living in the remote Torres Strait Islands in a changing climate can enable long-term care for Country, maintenance of culture, and a sense of identity for First Nations Peoples. Ensuring these core values are implemented can support the health of present and future generations and will likely be applicable to other First Nations communities."
163307,"abstract. the research initiative city 2020+ assesses the risks and opportunities for residents in urban built environments under projected demographic and climate change for the year 2020 and beyond, using the city of aachen as a case study. city 2020+ develops strategies, options and tools for planning and developing sustainable future city structures. the investigation focuses on how urban environment, political structure and residential behaviour can best be adapted, with attention to the interactions among structural, political, and sociological configurations and their impacts on human health. the interdisciplinary research is organized in three clusters. within the first cluster, strategies of older people exposed to heat stress, and their networks as well as environmental health risks according to atmospheric conditions are examined. the second cluster addresses governance questions, urban planning and building technologies as well as spatial patterns of the urban heat island. the third cluster includes studies on air quality related to particulate matter and a historical perspective of city development concerning environmental issues and climate variability. however, it turns out that research topics that require an interdisciplinary approach are best addressed not by pre-structuring the work into related sub-projects but through combining them according to shared methodological approaches. examples illustrating this rather practical approach within ongoing research are presented in this paper.","Abstract. The research initiative CITY 2020+ assesses the risks and opportunities for residents in urban built environments under projected demographic and climate change for the year 2020 and beyond, using the city of Aachen as a case study. CITY 2020+ develops strategies, options and tools for planning and developing sustainable future city structures. The investigation focuses on how urban environment, political structure and residential behaviour can best be adapted, with attention to the interactions among structural, political, and sociological configurations and their impacts on human health. The interdisciplinary research is organized in three clusters. Within the first cluster, strategies of older people exposed to heat stress, and their networks as well as environmental health risks according to atmospheric conditions are examined. The second cluster addresses governance questions, urban planning and building technologies as well as spatial patterns of the urban heat island. The third cluster includes studies on air quality related to particulate matter and a historical perspective of city development concerning environmental issues and climate variability. However, it turns out that research topics that require an interdisciplinary approach are best addressed not by pre-structuring the work into related sub-projects but through combining them according to shared methodological approaches. Examples illustrating this rather practical approach within ongoing research are presented in this paper."
163614,record.uri?eid=2-s2.0-85111263006&doi=10.1016%2fj.aei.2021.101366&partnerid=40&md5=e05d292e5b9c4805f77d8c0e525b720a,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111263006&doi=10.1016%2fj.aei.2021.101366&partnerID=40&md5=e05d292e5b9c4805f77d8c0e525b720a
163642,record.uri?eid=2-s2.0-85113612558&doi=10.1002%2facm2.13394&partnerid=40&md5=d3199d8ab4bc5cdea0dbb39c834119cf,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113612558&doi=10.1002%2facm2.13394&partnerID=40&md5=d3199d8ab4bc5cdea0dbb39c834119cf
163847,s1463-5003(01)00015-4,"Salas-Mélia, D. (2002): A global coupled sea ice-ocean model. Ocean Modelling 4, 137-172. https://doi.org/10.1016/S1463-5003(01)00015-4"
164094,record.uri?eid=2-s2.0-85114208400&doi=10.1109%2fispcem52197.2020.00042&partnerid=40&md5=e400a205a6e5615e7fd8af8e585a9864,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114208400&doi=10.1109%2fISPCEM52197.2020.00042&partnerID=40&md5=e400a205a6e5615e7fd8af8e585a9864
164222,journal.pone.0241723,10.1371/journal.pone.0241723
164251,35 to 60 m,35 to 60 m
164424,7.0 to 66.8 mmol c m-2 d-1,7.0 to 66.8 mmol C m-2 d-1
164710,django framework,http://orkg.org/orkg/resource/R224761
164843,journal.pone.0191405,10.1371/journal.pone.0191405
165205,arxiv.2205.11388,10.48550/arXiv.2205.11388
165394,journal.pcbi.1005115,10.1371/journal.pcbi.1005115
165599,o03-5002.pdf,https://aclanthology.org/O03-5002.pdf
165688,record.uri?eid=2-s2.0-85111431238&doi=10.1007%2f978-3-030-77867-5_10&partnerid=40&md5=ce822622c48091c74f8d2d72475eb3f6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111431238&doi=10.1007%2f978-3-030-77867-5_10&partnerID=40&md5=ce822622c48091c74f8d2d72475eb3f6
165693,journal.pone.0190140,10.1371/journal.pone.0190140
165752,journal.pone.0101769,10.1371/journal.pone.0101769
165761,deep dcp,http://orkg.org/orkg/resource/R117106
165908,1409591,1409591
165997,we improve the performance of simulating hpo methods to fasten our benchmarks.,We improve the performance of simulating HPO methods to fasten our benchmarks.
166079,journal.pone.0160378,10.1371/journal.pone.0160378
166165,all of the previously published single models,http://orkg.org/orkg/resource/R46312
166441,record.uri?eid=2-s2.0-85093109554&doi=10.1007%2f978-3-030-60450-9_1&partnerid=40&md5=a98121a3a05e1cb66b45614ed84e0d4f,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093109554&doi=10.1007%2f978-3-030-60450-9_1&partnerID=40&md5=a98121a3a05e1cb66b45614ed84e0d4f
166471,journal.pcbi.1005851,10.1371/journal.pcbi.1005851
166488,https://www.pac-scenarios.eu/fileadmin/user_upload/pac_scenario_technical_summary_fin.pdf ,http://orkg.org/orkg/resource/R112180
166851,stem-ecr v1.0 dataset,http://orkg.org/orkg/resource/R146368
166897,arxiv.2206.01087,10.48550/arXiv.2206.01087
166990,record.uri?eid=2-s2.0-84893292089&doi=10.1109%2ffie.2013.6684885&partnerid=40&md5=ac43c6a15d3102d14ba79841318bac07,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893292089&doi=10.1109%2fFIE.2013.6684885&partnerID=40&md5=ac43c6a15d3102d14ba79841318bac07
167236,"abstract. wildfires are by far the largest contributor to global biomass burning and constitute a large global source of atmospheric traces gases and aerosols. such emissions have a considerable impact on air quality and constitute a major health hazard. biomass burning also influences the radiative balance of the atmosphere and is thus not only of societal, but also of significant scientific interest. there is a common perception that climate change will lead to an increase in emissions as hot and dry weather events that promote wildfire will become more common. however, even though a few studies have found that the inclusion of co2 fertilisation of photosynthesis and changes in human population patterns will tend to somewhat lower predictions of future wildfire emissions, no such study has included full ensemble ranges of both climate predictions and population projections, including the effect of different degrees of urbanisation. here, we present a series of 124 simulations with the lpj–guess–simfire global dynamic vegetation–wildfire model, including a semi-empirical formulation for the prediction of burned area based on fire weather, fuel continuity and human population density. the simulations use climate model intercomparison project 5 (cmip5) climate predictions from eight earth system models. these were combined with two representative concentration pathways (rcps) and five scenarios of future human population density based on the series of shared socioeconomic pathways (ssps) to assess the sensitivity of emissions to the effect of climate, co2 and humans. in addition, two alternative parameterisations of the semi-empirical burned-area model were applied. contrary to previous work, we find no clear future trend of global wildfire emissions for the moderate emissions and climate change scenario based on the rcp 4.5. only historical population change introduces a decline by around 15 % since 1900. future emissions could either increase for low population growth and fast urbanisation, or continue to decline for high population growth and slow urbanisation. only for high future climate change (rcp8.5), wildfire emissions start to rise again after ca. 2020 but are unlikely to reach the levels of 1900 by the end of the 21st century. we find that climate warming will generally increase the risk of fire, but that this is only one of several equally important factors driving future levels of wildfire emissions, which include population change, co2 fertilisation causing woody thickening, increased productivity and fuel load and faster litter turnover in a warmer climate.","Abstract. Wildfires are by far the largest contributor to global biomass burning and constitute a large global source of atmospheric traces gases and aerosols. Such emissions have a considerable impact on air quality and constitute a major health hazard. Biomass burning also influences the radiative balance of the atmosphere and is thus not only of societal, but also of significant scientific interest. There is a common perception that climate change will lead to an increase in emissions as hot and dry weather events that promote wildfire will become more common. However, even though a few studies have found that the inclusion of CO2 fertilisation of photosynthesis and changes in human population patterns will tend to somewhat lower predictions of future wildfire emissions, no such study has included full ensemble ranges of both climate predictions and population projections, including the effect of different degrees of urbanisation. Here, we present a series of 124 simulations with the LPJ–GUESS–SIMFIRE global dynamic vegetation–wildfire model, including a semi-empirical formulation for the prediction of burned area based on fire weather, fuel continuity and human population density. The simulations use Climate Model Intercomparison Project 5 (CMIP5) climate predictions from eight Earth system models. These were combined with two Representative Concentration Pathways (RCPs) and five scenarios of future human population density based on the series of Shared Socioeconomic Pathways (SSPs) to assess the sensitivity of emissions to the effect of climate, CO2 and humans. In addition, two alternative parameterisations of the semi-empirical burned-area model were applied. Contrary to previous work, we find no clear future trend of global wildfire emissions for the moderate emissions and climate change scenario based on the RCP 4.5. Only historical population change introduces a decline by around 15 % since 1900. Future emissions could either increase for low population growth and fast urbanisation, or continue to decline for high population growth and slow urbanisation. Only for high future climate change (RCP8.5), wildfire emissions start to rise again after ca. 2020 but are unlikely to reach the levels of 1900 by the end of the 21st century. We find that climate warming will generally increase the risk of fire, but that this is only one of several equally important factors driving future levels of wildfire emissions, which include population change, CO2 fertilisation causing woody thickening, increased productivity and fuel load and faster litter turnover in a warmer climate."
167272,432.6666667,432.6666667
167295,(313),79/(313)
167352,"kowalczyk, e.a., wang, y.p., law, r.m., davies, h.l., mcgregor, j.l, and abramowitz, g.s. (2006). the csiro atmosphere biosphere land exchange (cable) model for use in climate models and as an offline model. (csiro marine and atmospheric research paper; 013) aspendale, vic.: csiro marine and atmospheric research. 43p.http://www.cmar.csiro.au/e-print/open/kowalczykea_2006a.pdf ",http://orkg.org/orkg/resource/R9416
167645,https://cs224d.stanford.edu/lectures/cs224d-lecture11.pdf,http://orkg.org/orkg/resource/R150022
167703,"a directed 2-hop guarantee starts with the subgraph
that was created by the directed 1-hop guarantee and adds
another layer of vertexes and edges connected to this new
subgraph.","A directed 2-hop guarantee starts with the subgraph
that was created by the directed 1-hop guarantee and adds
another layer of vertexes and edges connected to this new
subgraph."
167798,journal.pone.0173515,10.1371/journal.pone.0173515
167810,arxiv.2203.08507,10.48550/arXiv.2203.08507
168009,p16-1105.pdf,https://aclanthology.org/P16-1105.pdf
168080,journal.pone.0197084,https://doi.org/10.1371/journal.pone.0197084
168169,journal.pone.0195200,10.1371/journal.pone.0195200
168227,"madec g (2008): nemo ocean engine. note du pole de mode´lisation, institut pierre-simon laplace (ipsl), france, no 27 issn no 1288–1619",http://orkg.org/orkg/resource/R8806
168458,an ann-based approach to sequential short-text classification,http://orkg.org/orkg/resource/R219327
168567,journal.pone.0143908,10.1371/journal.pone.0143908
168624,p01-1055.pdf,https://aclanthology.org/P01-1055.pdf
168756,1409594,1409594
168789,mathematical model used in-silico study,http://orkg.org/orkg/predicate/P41909
168821,journal.pone.0116910,10.1371/journal.pone.0116910
169013,bdl,BDL
169056,journal.pone.0092550,10.1371/journal.pone.0092550
169092,2007jas2514.1,10.1175/2007JAS2514.1
169145,https://doi.org/10.5281/zenodo.1470400,http://orkg.org/orkg/resource/R213579
169151,journal.pone.0149195,10.1371/journal.pone.0149195
169229,"the covid-19 pandemic raised the public profile of wastewater-based infectious disease monitoring. general media coverage about wastewater detection of sars-cov-2 (the covid-19 coronavirus) increased community awareness of the potential use of wastewater for the detection and surveillance of emerging diseases and also heightened recognition of the potential for wastewater to harbour and convey a variety of pathogens. this has also generated questions about the potential public health impacts of emerging pathogens, such as sars-cov-2 and mpox, in sewage and recycled water. to ensure water security in an era of climate change, water recycling is increasingly important in australia and other water-stressed nations and managing disease risks in integrated water management is thus of critical importance. this paper demonstrates the existing risk management provisions for recycled water and explores potential issues posed by novel and emerging pathogens. first, a synopsis of some key emerging and re-emerging human pathogens is presented and the risks associated with these pathogens in the context of recycled water provision is considered. then, an overview of the engineered treatment systems and regulatory framework used to manage these emerging risks in australia is presented, together with a discusion of how emerging pathogen risks can be managed to ensure safe recycled water supply now and into the future.","The COVID-19 pandemic raised the public profile of wastewater-based infectious disease monitoring. General media coverage about wastewater detection of SARS-CoV-2 (the COVID-19 coronavirus) increased community awareness of the potential use of wastewater for the detection and surveillance of emerging diseases and also heightened recognition of the potential for wastewater to harbour and convey a variety of pathogens. This has also generated questions about the potential public health impacts of emerging pathogens, such as SARS-CoV-2 and mpox, in sewage and recycled water. To ensure water security in an era of climate change, water recycling is increasingly important in Australia and other water-stressed nations and managing disease risks in integrated water management is thus of critical importance. This paper demonstrates the existing risk management provisions for recycled water and explores potential issues posed by novel and emerging pathogens. First, a synopsis of some key emerging and re-emerging human pathogens is presented and the risks associated with these pathogens in the context of recycled water provision is considered. Then, an overview of the engineered treatment systems and regulatory framework used to manage these emerging risks in Australia is presented, together with a discusion of how emerging pathogen risks can be managed to ensure safe recycled water supply now and into the future."
169274,record.uri?eid=2-s2.0-85034227560&doi=10.1007%2f978-3-319-69548-8_15&partnerid=40&md5=e3e7ac8e9d38de71c02d73b255d1fd7b,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034227560&doi=10.1007%2f978-3-319-69548-8_15&partnerID=40&md5=e3e7ac8e9d38de71c02d73b255d1fd7b
169307,what types of deep neural network models have been used?,http://orkg.org/orkg/resource/R41092
169450,densedepth,http://orkg.org/orkg/resource/R114352
169545,record.uri?eid=2-s2.0-85056885168&doi=10.1115%2fdetc201885909&partnerid=40&md5=4609180e34b615dc17144397aa4a787f,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056885168&doi=10.1115%2fDETC201885909&partnerID=40&md5=4609180e34b615dc17144397aa4a787f
169726,journal.pcbi.1006453,10.1371/journal.pcbi.1006453
170020,0.005 - 0.373,0.005 - 0.373
170089,journal.pone.0043784,10.1371/journal.pone.0043784
170440,journal.pcbi.1002610,10.1371/journal.pcbi.1002610
171320,journal.pcbi.1006019,10.1371/journal.pcbi.1006019
171392,journal.pone.0102820,10.1371/journal.pone.0102820
171630,journal.pone.0084828,10.1371/journal.pone.0084828
171644,open-domain-model,https://github.com/ZacharyZhao55/Open-Domain-Model
171762,"the ontology has a lot of levels, but they are not described in the paper and source code is not available","The ontology has a lot of levels, but they are not described in the paper and source code is not available"
171809,record.uri?eid=2-s2.0-85096586450&doi=10.1007%2f978-3-030-62419-4_11&partnerid=40&md5=89e6fb51a6cf9c7f078e5c892263d42d,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096586450&doi=10.1007%2f978-3-030-62419-4_11&partnerID=40&md5=89e6fb51a6cf9c7f078e5c892263d42d
172373,r programming language,http://orkg.org/orkg/resource/R195466
172422,7091019,https://zenodo.org/record/7091019
172442,the 'methods and materials' section of scholarly articles. ,The 'methods and materials' section of scholarly articles. 
172623,keywords of the scientific paper,Keywords of the scientific paper
172790,large-scale cloud scheme for liquid cloud,http://orkg.org/orkg/resource/R9445
172798,a set of guidelines for making research code and data accessible and reproducible.,A set of guidelines for making research code and data accessible and reproducible.
172803,p08-1001.pdf,https://aclanthology.org/P08-1001.pdf
172839,journal.pone.0090577,10.1371/journal.pone.0090577
172933,what kind of dataset(s) do the authors use? did they create the dataset(s)?,What kind of dataset(s) do the authors use? Did they create the dataset(s)?
173054,dcnn [[blunsom et al.2014]],http://orkg.org/orkg/resource/R120808
173075,journal.pone.0062290,10.1371/journal.pone.0062290
173156,digital model,http://orkg.org/orkg/resource/R156145
173426,_pdf,https://www.jstage.jst.go.jp/article/jmsj/90A/0/90A_2012-A12/_pdf
173606,journal.pone.0041805,10.1371/journal.pone.0041805
173645,develop a framework for evaluating pd,Develop a framework for evaluating PD
173672,nlp4re19_paper11.pdf ,http://ceur-ws.org/Vol-2376/NLP4RE19_paper11.pdf 
173703,multi-domain research papers dataset ,http://orkg.org/orkg/resource/R216525
173713,journal.pone.0122085,10.1371/journal.pone.0122085
173750,journal.pone.0150830,10.1371/journal.pone.0150830
173836,p18-1019.pdf,https://aclanthology.org/P18-1019.pdf
174069,3.3 to 43.3 mmol c m-2 d-1,3.3 to 43.3 mmol C m-2 d-1
174140,record.uri?eid=2-s2.0-85076468727&doi=10.1017%2fdsi.2019.231&partnerid=40&md5=46825280606b569a78765523b1d07f04,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076468727&doi=10.1017%2fdsi.2019.231&partnerID=40&md5=46825280606b569a78765523b1d07f04
174177,journal.pone.0137304,10.1371/journal.pone.0137304
174340,journal.pcbi.1003822,10.1371/journal.pcbi.1003822
174934,journal.pcbi.1004415,10.1371/journal.pcbi.1004415
174963,consists of:  policy evaluation - simulation - “what if” scenarios,Consists of:  Policy evaluation - Simulation - “What if” scenarios
175034,"global climate change has been one of the most serious environmental problems in the 21 st century, ipcc has projected that the frequency, the strength and the duration of heat waves will continue to increase due to the impact of global climate change, considering high mortality and high morbidity of heat wave, assessment and predicting of human health risk of heat wave have been more important to make and implement proper program and policy. the present article provided a brief overview of recent progress in assessing the human health risk of heat wave against the background of climate change, the adverse impacts of human health of heat wave were briefly introduced, the researches of assessing human health risk of heat wave were summarized, finally the insufficiency and the future perspective of current researches were indicated.","Global climate change has been one of the most serious environmental problems in the 21 st century, IPCC has projected that the frequency, the strength and the duration of heat waves will continue to increase due to the impact of global climate change, considering high mortality and high morbidity of heat wave, assessment and predicting of human health risk of heat wave have been more important to make and implement proper program and policy. The present article provided a brief overview of recent progress in assessing the human health risk of heat wave against the background of climate change, the adverse impacts of human health of heat wave were briefly introduced, the researches of assessing human health risk of heat wave were summarized, finally the insufficiency and the future perspective of current researches were indicated."
175164,specifics of the scenario or scenarios modelled in the contribution ,Specifics of the scenario or scenarios modelled in the contribution 
175181,"dr liz hanna chairs the environmental health working group of the wfpha. for more than a decade she has researched climate change adaptation (cca), focusing on exposure risks, physiological health impacts, health sector preparedness and policy responses to analyze current and future climate health threats. working in prof tony mcmichael's team at the australian national university, she convened the national cca research network, and served as president of the climate and health alliance.
 human history is littered with examples of climatic interruptions to food and water supplies leading to disease and famine, conflict and migration. dr hanna sets the scene for this challenging workshop by outlining selected historical examples and describing the pathways of interconnectedness. previously, climatic, health and social upheavals were geographically restricted. yet the world now faces climatic change on a global scale never before it witnessed by humans. liz outlines how this global disruption threatens our most important environmental determinants of health.
 evidence of global warming acceleration is presented and linked with disruptions to vital ecosystems and interruptions to food and water resources. dr hanna then leads participants on a journey to the future by applying ipcc projections to demonstrate the escalated potential for health harm from further intensified disturbances to the hydrological patterns, ocean warming, acidification and sea level rise, global heating and increased heat extremes as these impact water sources, crop yields, stock health and their survival, the marine food web and human acclimatisation limitations.
 throughout this presentation, dr hanna weaves the interconnectedness of healthy ecosystems and healthy people, and our global interconnectedness as we collectively share this beautiful but fragile planet.","Dr Liz Hanna chairs the Environmental Health Working Group of the WFPHA. For more than a decade she has researched climate change adaptation (CCA), focusing on exposure risks, physiological health impacts, health sector preparedness and policy responses to analyze current and future climate health threats. Working in Prof Tony McMichael's team at the Australian National University, she convened the National CCA Research Network, and served as President of the Climate and Health Alliance.
 Human history is littered with examples of climatic interruptions to food and water supplies leading to disease and famine, conflict and migration. Dr Hanna sets the scene for this challenging workshop by outlining selected historical examples and describing the pathways of interconnectedness. Previously, climatic, health and social upheavals were geographically restricted. Yet the world now faces climatic change on a global scale never before it witnessed by humans. Liz outlines how this global disruption threatens our most important environmental determinants of health.
 Evidence of global warming acceleration is presented and linked with disruptions to vital ecosystems and interruptions to food and water resources. Dr Hanna then leads participants on a journey to the future by applying IPCC projections to demonstrate the escalated potential for health harm from further intensified disturbances to the hydrological patterns, ocean warming, acidification and sea level rise, global heating and increased heat extremes as these impact water sources, crop yields, stock health and their survival, the marine food web and human acclimatisation limitations.
 Throughout this presentation, Dr Hanna weaves the interconnectedness of healthy ecosystems and healthy people, and our global interconnectedness as we collectively share this beautiful but fragile planet."
175363,journal.pone.0104225,10.1371/journal.pone.0104225
175616,record.uri?eid=2-s2.0-85081092804&doi=10.1007%2f978-3-030-30796-7_18&partnerid=40&md5=bdf48e5071cdd83a30a784c944b85152,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081092804&doi=10.1007%2f978-3-030-30796-7_18&partnerID=40&md5=bdf48e5071cdd83a30a784c944b85152
175619,"38; knowl- edge management, cikm ’13, pages 1733–1738, new york, ny, usa. acm."," Chen-Tse Tsai, Gourab Kundu, and Dan Roth. 2013. Concept-based analysis of scientific literature. In Proceedings of the 22nd ACM international confer- ence on Conference on information &#38; knowl- edge management, CIKM ’13, pages 1733–1738, New York, NY, USA. ACM."
175754,u06-1010.pdf,https://aclanthology.org/U06-1010.pdf
175788,record.uri?eid=2-s2.0-84938099557&doi=10.1109%2ffie.2014.7044454&partnerid=40&md5=e65b6a3a825830295fa1cab04adb0a47,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938099557&doi=10.1109%2fFIE.2014.7044454&partnerID=40&md5=e65b6a3a825830295fa1cab04adb0a47
175989,journal.pone.0004659,10.1371/journal.pone.0004659
176236,677_paper.pdf,http://www.lrec-conf.org/proceedings/lrec2008/pdf/677_paper.pdf
176380,theorizations of costume as a co-creative agent of performance,http://orkg.org/orkg/resource/R140322
176461,journal.pcbi.0030239,10.1371/journal.pcbi.0030239
176531,paper35.pdf,http://ceur-ws.org/Vol-2699/paper35.pdf
176629,j.technovation.2014.01.006,10.1016/j.technovation.2014.01.006
176730,"the specific model or models of open access (e.g. apc based open access, green open access) under investigation","The specific model or models of open access (e.g. apc based open access, green open access) under investigation"
176747,"american society of mechanical engineers, petroleum division (publication) pd","American Society of Mechanical Engineers, Petroleum Division (Publication) PD"
176875,j.enpol.2007.03.032,10.1016/j.enpol.2007.03.032
176948,ontology construction: cooking domain,http://orkg.org/orkg/resource/R217381
177002,(885),226/(885)
177255,journal.pcbi.1004873,10.1371/journal.pcbi.1004873
177406,"the cities across the northern dry region of china are exposed to multiple sustainability challenges. beijing‐hebei‐tianjin (bth) urban agglomeration, for example, experiences severe water shortages due to rapidly expanding urban populations, industrial use, and irrigation‐intensive agriculture. climate change has further threatened water resources security. overuse of water resources to meet the demand of various water sectors has far‐reaching health and environmental implications including ecosystem sustainability. surface water and groundwater pollution present public health risks. despite the extraordinary policies and efforts being made and implemented by the government of china, the bth region currently lacks coordination among stakeholders leading to poor water governance. consultation among scientists, engineers and stakeholders on regional water security issues is crucial and must be frequent and inclusive. an international symposium was held in shijiazhuang in early november 2019 to identify some of the key water security challenges and scope of an idealized future eco‐city in the region by developing a sustainability framework. this work drew on experiences from across china and beyond. scientists agree that integration of science, technology, and governance within an appropriate policy framework was particularly significant for combating the issue of water insecurity, including in the region's newly developed city, xiong'an new area. an emerging concept, “healthy waterways and ecologically sustainable cities” which integrates social, ecological and hydrological systems and acts as an important pathway for sustainability in the 21st century was proposed in the symposium to tackle the problems in the region. this high level biophysical and cultural concept empowers development goals and promotes human health and wellbeing. the framework on healthy waterways and ecologically sustainable cities can overcome sustainability challenges by resolving water resource management issues in bth in a holistic way. to implement the concept, we strongly recommend the utilization of evidence‐based scientific research and institutional cooperation including national and international collaborations to achieve the healthy waterways and ecologically sustainable cities goal in the bth in future.","The cities across the northern dry region of China are exposed to multiple sustainability challenges. Beijing‐Hebei‐Tianjin (BTH) urban agglomeration, for example, experiences severe water shortages due to rapidly expanding urban populations, industrial use, and irrigation‐intensive agriculture. Climate change has further threatened water resources security. Overuse of water resources to meet the demand of various water sectors has far‐reaching health and environmental implications including ecosystem sustainability. Surface water and groundwater pollution present public health risks. Despite the extraordinary policies and efforts being made and implemented by the Government of China, the BTH region currently lacks coordination among stakeholders leading to poor water governance. Consultation among scientists, engineers and stakeholders on regional water security issues is crucial and must be frequent and inclusive. An international symposium was held in Shijiazhuang in early November 2019 to identify some of the key water security challenges and scope of an idealized future eco‐city in the region by developing a sustainability framework. This work drew on experiences from across China and beyond. Scientists agree that integration of science, technology, and governance within an appropriate policy framework was particularly significant for combating the issue of water insecurity, including in the region's newly developed city, Xiong'an New Area. An emerging concept, “Healthy Waterways and Ecologically Sustainable Cities” which integrates social, ecological and hydrological systems and acts as an important pathway for sustainability in the 21st century was proposed in the symposium to tackle the problems in the region. This high level biophysical and cultural concept empowers development goals and promotes human health and wellbeing. The framework on healthy waterways and ecologically sustainable cities can overcome sustainability challenges by resolving water resource management issues in BTH in a holistic way. To implement the concept, we strongly recommend the utilization of evidence‐based scientific research and institutional cooperation including national and international collaborations to achieve the Healthy Waterways and Ecologically Sustainable Cities goal in the BTH in future."
177473,p06-4018.pdf,https://aclanthology.org/P06-4018.pdf
177553,in what journals or conferences do approaches typically appear?,In what journals or conferences do approaches typically appear?
177616,journal.pone.0125607,10.1371/journal.pone.0125607
177737,the specific type of open access publication such as journal articles or scientific books discussed,The specific type of open access publication such as journal articles or scientific books discussed
177843,journal.pone.0032566,10.1371/journal.pone.0032566
